N_agents,x_ini,a_i,a_1,mu,sigma,time_steps,N_simulations,gamma_1_rel,error
2,1.0,0.5,0.42,1.0,0.1,10000,600.0,0.25326926569160296,0.0011849672701640893
2,1.0,0.5,0.44,1.0,0.1,10000,600.0,0.2509891814280556,0.0012134507507748202
2,1.0,0.5,0.46,1.0,0.1,10000,600.0,0.25474768516124335,0.0012146299237517902
2,1.0,0.5,0.48,1.0,0.1,10000,600.0,0.25653249002885425,0.0012195394322498873
2,1.0,0.5,0.5,1.0,0.1,10000,600.0,0.2530087073484296,0.0012163088125210955
2,1.0,0.5,0.52,1.0,0.1,10000,600.0,0.2568067422224188,0.0012244137431019657
2,1.0,0.5,0.54,1.0,0.1,10000,600.0,0.257275191026904,0.0012237916384569532
2,1.0,0.5,0.56,1.0,0.1,10000,600.0,0.2583754571777505,0.0012099920136050277
2,1.0,0.5,0.58,1.0,0.1,10000,600.0,0.2521537488802494,0.0012410162178118122
2,1.0,0.5,0.6,1.0,0.1,10000,600.0,0.24848340538850242,0.0012433215541254742
2,1.0,0.5,0.62,1.0,0.1,10000,600.0,0.2509493488178189,0.0012647337668001656
2,1.0,0.5,0.64,1.0,0.1,10000,600.0,0.24953758677310797,0.0012693051960393483
2,1.0,0.5,0.66,1.0,0.1,10000,600.0,0.24660878051496407,0.0012552978445691666
2,1.0,0.5,0.68,1.0,0.1,10000,600.0,0.24830177793064906,0.0012397648453622192
2,1.0,0.5,0.7000000000000001,1.0,0.1,10000,600.0,0.25113192993754957,0.0012658124879232648
2,1.0,0.5,0.72,1.0,0.1,10000,600.0,0.24848616617528113,0.0012786328473445062
2,1.0,0.5,0.74,1.0,0.1,10000,600.0,0.23996555129742494,0.0012699578492675501
2,1.0,0.5,0.76,1.0,0.1,10000,600.0,0.2356232634409122,0.0012775650188143193
2,1.0,0.5,0.78,1.0,0.1,10000,600.0,0.24841994353696323,0.0012786053378054834
2,1.0,0.5,0.8,1.0,0.1,10000,600.0,0.2356783304004911,0.00129025141779712
2,1.0,0.5,0.8200000000000001,1.0,0.1,10000,600.0,0.24257728335552328,0.0012900631248253282
2,1.0,0.5,0.84,1.0,0.1,10000,600.0,0.23380319589715265,0.0012923208954262813
2,1.0,0.5,0.86,1.0,0.1,10000,600.0,0.23633737369102875,0.001288089139415982
2,1.0,0.5,0.88,1.0,0.1,10000,600.0,0.23337024887506255,0.0013030509837658338
2,1.0,0.5,0.9,1.0,0.1,10000,600.0,0.23059982002205312,0.001302882455746587
2,1.0,0.5,0.92,1.0,0.1,10000,600.0,0.23348718179595598,0.001292276718542626
2,1.0,0.5,0.94,1.0,0.1,10000,600.0,0.22516026210157805,0.001299452091235466
2,1.0,0.5,0.96,1.0,0.1,10000,600.0,0.2242533423903628,0.0013015026323098882
2,1.0,0.5,0.98,1.0,0.1,10000,600.0,0.22574776530635282,0.001327512522594654
2,1.0,0.5,1.0,1.0,0.1,10000,600.0,0.22826271667115705,0.0013077528688329586
2,1.0,0.5,1.02,1.0,0.1,10000,600.0,0.22463896400159944,0.001308372628401982
2,1.0,0.5,1.04,1.0,0.1,10000,600.0,0.21410718835802772,0.0013029870075580837
2,1.0,0.5,1.06,1.0,0.1,10000,600.0,0.21929779283012632,0.0013129158057536218
2,1.0,0.5,1.08,1.0,0.1,10000,600.0,0.21605878692404748,0.0013309547729801327
2,1.0,0.5,1.1,1.0,0.1,10000,600.0,0.21596358929396003,0.001312453340422483
2,1.0,0.5,1.12,1.0,0.1,10000,600.0,0.2155334829595953,0.0013151359181251163
2,1.0,0.5,1.14,1.0,0.1,10000,600.0,0.2077701551500011,0.0013107417238200907
2,1.0,0.5,1.16,1.0,0.1,10000,600.0,0.21517158674214662,0.0013175635595383962
2,1.0,0.5,1.18,1.0,0.1,10000,600.0,0.20453926872000486,0.0013125362930075607
2,1.0,0.5,1.2,1.0,0.1,10000,600.0,0.2078239922547572,0.0013281378142111612
2,1.0,0.5,1.22,1.0,0.1,10000,600.0,0.204120655196623,0.0013271255024960408
2,1.0,0.5,1.24,1.0,0.1,10000,600.0,0.2064039533728189,0.001334193683250711
2,1.0,0.5,1.26,1.0,0.1,10000,600.0,0.20619632870837926,0.0013423944000636617
2,1.0,0.5,1.28,1.0,0.1,10000,600.0,0.19484839279205401,0.0013276175786278968
2,1.0,0.5,1.3,1.0,0.1,10000,600.0,0.20159882658796188,0.0013422114217725176
2,1.0,0.5,1.32,1.0,0.1,10000,600.0,0.1930299425619537,0.0013308212118766712
2,1.0,0.5,1.34,1.0,0.1,10000,600.0,0.19417540250371884,0.0013475225619290117
2,1.0,0.5,1.36,1.0,0.1,10000,600.0,0.18854673240695327,0.0013448418082201885
2,1.0,0.5,1.38,1.0,0.1,10000,600.0,0.19616910337014157,0.0013378046276094416
2,1.0,0.5,1.4,1.0,0.1,10000,600.0,0.18795271466670202,0.001324153947112344
2,1.0,0.5,1.42,1.0,0.1,10000,600.0,0.18883467732004666,0.0013445299032945352
2,1.0,0.5,1.44,1.0,0.1,10000,600.0,0.1867581049660431,0.0013481226395991625
2,1.0,0.5,1.46,1.0,0.1,10000,600.0,0.18561350491280593,0.0013702198110734844
2,1.0,0.5,1.48,1.0,0.1,10000,600.0,0.19172213210449598,0.0013654116343368152
3,1.0,0.5,0.02,1.0,0.1,10000,600.0,0.0847127032538813,0.0007501629630744948
3,1.0,0.5,0.04,1.0,0.1,10000,600.0,0.14014630626914973,0.000876615626474024
3,1.0,0.5,0.06,1.0,0.1,10000,600.0,0.18136348907111247,0.0009432381422216997
3,1.0,0.5,0.08,1.0,0.1,10000,600.0,0.21398288794646392,0.0009870510280705468
3,1.0,0.5,0.1,1.0,0.1,10000,600.0,0.2398796405361271,0.001022744210075853
3,1.0,0.5,0.12,1.0,0.1,10000,600.0,0.2590942481164364,0.0010587896655782048
3,1.0,0.5,0.14,1.0,0.1,10000,600.0,0.2744635910284376,0.0010786886547483037
3,1.0,0.5,0.16,1.0,0.1,10000,600.0,0.2877316602186935,0.001109521667065124
3,1.0,0.5,0.18,1.0,0.1,10000,600.0,0.2952919619136833,0.001127767972359608
3,1.0,0.5,0.2,1.0,0.1,10000,600.0,0.3089485965555724,0.0011289468326261506
3,1.0,0.5,0.22,1.0,0.1,10000,600.0,0.3149250687382356,0.0011567132115581679
3,1.0,0.5,0.24,1.0,0.1,10000,600.0,0.31873403335529343,0.001186601808557356
3,1.0,0.5,0.26,1.0,0.1,10000,600.0,0.32664587325434363,0.0011938203384000493
3,1.0,0.5,0.28,1.0,0.1,10000,600.0,0.32706987001637017,0.001184363031996993
3,1.0,0.5,0.3,1.0,0.1,10000,600.0,0.33002772628858573,0.0012114834669299886
3,1.0,0.5,0.32,1.0,0.1,10000,600.0,0.3352544346231343,0.001211897347564104
3,1.0,0.5,0.34,1.0,0.1,10000,600.0,0.33243655209541706,0.0012046568138492477
3,1.0,0.5,0.36,1.0,0.1,10000,600.0,0.33288820326863017,0.0012378540732475279
3,1.0,0.5,0.38,1.0,0.1,10000,600.0,0.3419679470271288,0.0012276818836219748
3,1.0,0.5,0.4,1.0,0.1,10000,600.0,0.3431518553459833,0.001267142341958361
3,1.0,0.5,0.42,1.0,0.1,10000,600.0,0.34104625611154477,0.0012336109044321795
3,1.0,0.5,0.44,1.0,0.1,10000,600.0,0.33978145765723594,0.0012821861752941662
3,1.0,0.5,0.46,1.0,0.1,10000,600.0,0.34030509747092497,0.0012628655069515835
3,1.0,0.5,0.48,1.0,0.1,10000,600.0,0.3411275520389106,0.0012503197437501168
3,1.0,0.5,0.5,1.0,0.1,10000,600.0,0.3361592615170084,0.0012736375434217087
3,1.0,0.5,0.52,1.0,0.1,10000,500.0,0.3324833556777709,0.0010565942878280924
3,1.0,0.5,0.54,1.0,0.1,10000,500.0,0.3368961440770434,0.0010736075608871085
3,1.0,0.5,0.56,1.0,0.1,10000,500.0,0.335736728700198,0.001080465044014233
3,1.0,0.5,0.58,1.0,0.1,10000,500.0,0.3365734654971139,0.0010952149266154005
