N_agents,x_ini,a_i,a_1,mu,sigma,time_steps,N_simulations,gamma_1,gamma_1_def,gamma_1_rel,error,rel_error
2,1.0,0.5,0.43,1.0,0.1,10000,100,-0.24962104888451986,-0.49657421664544116,0.2469531677609213,0.00751831955051933,0.030444313060190895
2,1.0,0.5,0.44,1.0,0.1,10000,100,-0.26277041692976677,-0.5051281725681764,0.2423577556384097,0.006808552114094764,0.028092982195514773
2,1.0,0.5,0.45,1.0,0.1,10000,100,-0.25885844745755826,-0.5123512752136826,0.2534928277561244,0.0060664845973758975,0.023931582802856365
2,1.0,0.5,0.46,1.0,0.1,10000,100,-0.25362175312625734,-0.5142299320208225,0.26060817889456495,0.006943549791716538,0.02664363728402289
2,1.0,0.5,0.47000000000000003,1.0,0.1,10000,100,-0.2469134067179775,-0.5028498873841631,0.2559364806661856,0.006536655387397701,0.02554014718958088
2,1.0,0.5,0.48,1.0,0.1,10000,100,-0.24555597088120176,-0.49909315991818637,0.25353718903698463,0.006645156122641919,0.02620978858321475
2,1.0,0.5,0.49,1.0,0.1,10000,100,-0.25372818281307596,-0.5178090729191304,0.26408089010605423,0.006686908777701547,0.025321441377360178
2,1.0,0.5,0.5,1.0,0.1,10000,100,-0.26345265896018716,-0.5309902915131222,0.2675376325529351,0.006317674450494514,0.023614152484677072
2,1.0,0.5,0.51,1.0,0.1,10000,100,-0.2629055316498098,-0.5179003073379965,0.25499477568818674,0.0076107563753331315,0.029846714917170433
2,1.0,0.5,0.52,1.0,0.1,10000,100,-0.25867311166963686,-0.5123863627002524,0.25371325103061554,0.0076369945438737,0.03010088953908105
2,1.0,0.5,0.53,1.0,0.1,10000,100,-0.2586638897517346,-0.5195697284031859,0.26090583865145134,0.006427430789680976,0.024635059234023093
2,1.0,0.5,0.54,1.0,0.1,10000,100,-0.2517245364922689,-0.5059297731514741,0.2542052366592052,0.007149327390430114,0.028124233333614235
2,1.0,0.5,0.55,1.0,0.1,10000,100,-0.26426495448639936,-0.5219394277611176,0.2576744732747182,0.007974400873480555,0.03094757805123634
2,1.0,0.5,0.56,1.0,0.1,10000,100,-0.2584371413072486,-0.5146691538996643,0.25623201259241557,0.006303976819275893,0.024602612122879175
2,1.0,0.5,0.5700000000000001,1.0,0.1,10000,100,-0.25065439894362124,-0.5113098748043162,0.2606554758606949,0.008269450700493836,0.03172559745076437
2,1.0,0.5,0.58,1.0,0.1,10000,100,-0.268681276545743,-0.5053762763424449,0.23669499979670192,0.007388817943168963,0.031216620332137315
2,1.0,0.5,0.59,1.0,0.1,10000,100,-0.24952221852727027,-0.4998971172358532,0.25037489870858287,0.008532998523181191,0.03408088657127305
2,1.0,0.5,0.6,1.0,0.1,10000,100,-0.25246054572434634,-0.5160781037533838,0.2636175580290374,0.006982997707106628,0.026489122193968023
2,1.0,0.5,0.61,1.0,0.1,10000,100,-0.26460214908183144,-0.5188593309581501,0.2542571818763187,0.007229096376212878,0.02843222096172454
2,1.0,0.5,0.62,1.0,0.1,10000,100,-0.2522997821082187,-0.5132331317910671,0.2609333496828485,0.00742545615026427,0.028457290565922458
2,1.0,0.5,0.63,1.0,0.1,10000,100,-0.24994561993215975,-0.5087268386307412,0.25878121869858156,0.008501893557262639,0.03285359579037039
2,1.0,0.5,0.64,1.0,0.1,10000,100,-0.2543777589779352,-0.5046332330330386,0.25025547405510357,0.007857773093636854,0.03139900584914541
2,1.0,0.5,0.65,1.0,0.1,10000,100,-0.2546562325050828,-0.4947810828958658,0.240124850390783,0.007666284887298735,0.03192624534621261
2,1.0,0.5,0.66,1.0,0.1,10000,100,-0.24442364718093862,-0.4987863126387311,0.2543626654577925,0.008179648979605204,0.03215742752531616
2,1.0,0.5,0.67,1.0,0.1,10000,100,-0.24649827534239344,-0.4997885923374054,0.2532903169950119,0.007365823218360193,0.029080555884436945
2,1.0,0.5,0.68,1.0,0.1,10000,100,-0.2761535653379173,-0.5260924289799737,0.24993886364205628,0.008142024241735457,0.03257606329440568
2,1.0,0.5,0.6900000000000001,1.0,0.1,10000,100,-0.25994704026380216,-0.5048950721310109,0.24494803186720865,0.007982253039182185,0.03258753694950906
2,1.0,0.5,0.7000000000000001,1.0,0.1,10000,100,-0.26531778123360195,-0.5086832963253449,0.24336551509174303,0.008169566770823502,0.03356912242781714
2,1.0,0.5,0.71,1.0,0.1,10000,100,-0.2577894899323085,-0.5046763371979096,0.24688684726560114,0.007832708834686388,0.031725905699058775
2,1.0,0.5,0.72,1.0,0.1,10000,100,-0.26660031337724904,-0.5123342028372829,0.24573388946003383,0.00922391755112566,0.037536204596744636
2,1.0,0.5,0.73,1.0,0.1,10000,100,-0.26153788804424954,-0.5026122070596941,0.2410743190154445,0.008829030318389774,0.03662368664753603
2,1.0,0.5,0.74,1.0,0.1,10000,100,-0.27191394662062346,-0.4988688024256868,0.22695485580506333,0.009569579726356752,0.04216512439185827
2,1.0,0.5,0.75,1.0,0.1,10000,100,-0.26173366309140017,-0.517008655960615,0.25527499286921485,0.008499648921586027,0.03329604998144356
2,1.0,0.5,0.76,1.0,0.1,10000,100,-0.25889531035653096,-0.5069509381132138,0.24805562775668288,0.008925311657192684,0.035981089152903635
2,1.0,0.5,0.77,1.0,0.1,10000,100,-0.264211926532429,-0.5007441035277916,0.23653217699536266,0.009238324202499728,0.03905736766918122
2,1.0,0.5,0.78,1.0,0.1,10000,100,-0.2615419395984183,-0.4986876336777144,0.2371456940792961,0.008871748092723269,0.03741053839146141
2,1.0,0.5,0.79,1.0,0.1,10000,100,-0.27140724920030357,-0.5050570236185575,0.233649774418254,0.008031012796871519,0.03437201177218039
2,1.0,0.5,0.8,1.0,0.1,10000,100,-0.2754711285559652,-0.5034667750346205,0.22799564647865528,0.008975421651925932,0.03936663612024804
2,1.0,0.5,0.81,1.0,0.1,10000,100,-0.28224356034790815,-0.5358214143913269,0.2535778540434187,0.008067569071199132,0.03181495916365696
2,1.0,0.5,0.8200000000000001,1.0,0.1,10000,100,-0.2711053943880271,-0.5000993882723079,0.22899399388428082,0.00836762046066203,0.03654078571550003
2,1.0,0.5,0.8300000000000001,1.0,0.1,10000,100,-0.276654545580744,-0.5089968676224982,0.23234232204175406,0.009233285416209613,0.03974000662070643
2,1.0,0.5,0.84,1.0,0.1,10000,100,-0.2716947008665686,-0.5278092599913251,0.25611455912475667,0.008809139100399776,0.03439530782827825
2,1.0,0.5,0.85,1.0,0.1,10000,100,-0.28596116980952846,-0.52325071337908,0.2372895435695516,0.00949966103397815,0.04003404823944009
2,1.0,0.5,0.86,1.0,0.1,10000,100,-0.2678986317697531,-0.506487731430205,0.23858909966045186,0.008884411314850255,0.037237289245376705
2,1.0,0.5,0.87,1.0,0.1,10000,100,-0.2665341062600629,-0.5113697386951053,0.2448356324350425,0.008841465014172233,0.03611183930312091
2,1.0,0.5,0.88,1.0,0.1,10000,100,-0.26845200351063137,-0.504694606282618,0.23624260277198667,0.00972305162050047,0.04115706272456213
2,1.0,0.5,0.89,1.0,0.1,10000,100,-0.26581488989472046,-0.505126617161049,0.23931172726632863,0.008867570650295762,0.03705447598239552
2,1.0,0.5,0.9,1.0,0.1,10000,100,-0.26892044930543973,-0.513683828705702,0.24476337940026224,0.008117301945505279,0.03316387429114154
2,1.0,0.5,0.91,1.0,0.1,10000,100,-0.2777422293196002,-0.5084665549547025,0.23072432563510228,0.008537867495968273,0.03700462650596789
2,1.0,0.5,0.92,1.0,0.1,10000,100,-0.2776195814814812,-0.522445436926782,0.24482585544530097,0.008138186142032,0.0332407135971398
2,1.0,0.5,0.93,1.0,0.1,10000,100,-0.2901282404687981,-0.527974909839982,0.23784666937118387,0.008709156496494477,0.036616684688163335
2,1.0,0.5,0.9400000000000001,1.0,0.1,10000,100,-0.2688961113378175,-0.49271124565031055,0.22381513431249303,0.009261056793031604,0.04137815265030836
2,1.0,0.5,0.9500000000000001,1.0,0.1,10000,100,-0.28997893960843424,-0.5160319383945458,0.22605299878611151,0.01011830665797609,0.044760771643422896
2,1.0,0.5,0.96,1.0,0.1,10000,100,-0.2769541664578079,-0.4965848990748211,0.2196307326170131,0.010491822612126982,0.04777028463690633
2,1.0,0.5,0.97,1.0,0.1,10000,100,-0.28146327392145104,-0.5068493304234507,0.22538605650199967,0.010132930164646408,0.04495810575822603
2,1.0,0.5,0.98,1.0,0.1,10000,100,-0.28416681040989383,-0.5134757912873692,0.22930898087747537,0.009995789711871931,0.043590921182510914
2,1.0,0.5,0.99,1.0,0.1,10000,100,-0.28273590202189536,-0.5111603939396984,0.228424491917803,0.009395474126447107,0.04113164069038623
2,1.0,0.5,1.0,1.0,0.1,10000,100,-0.26989296445954947,-0.4962580072053276,0.2263650427457781,0.010251669500735349,0.045288218429771446
2,1.0,0.5,1.01,1.0,0.1,10000,100,-0.2748059797332636,-0.5012990506341193,0.2264930709008558,0.009151826248682623,0.04040665002369414
2,1.0,0.5,1.02,1.0,0.1,10000,100,-0.28071800915303846,-0.5196516690010179,0.23893365984797946,0.009143863048987247,0.03826946381185887
2,1.0,0.5,1.03,1.0,0.1,10000,100,-0.28310081903323847,-0.4865751468665458,0.20347432783330735,0.01131089193324952,0.05558879124306906
2,1.0,0.5,1.04,1.0,0.1,10000,100,-0.2913244515648063,-0.4997889527359139,0.2084645011711076,0.009779439991259329,0.04691177604014397
2,1.0,0.5,1.05,1.0,0.1,10000,100,-0.2910369844767069,-0.5149325792457726,0.2238955947690656,0.00891718187009172,0.03982741098273613
2,1.0,0.5,1.06,1.0,0.1,10000,100,-0.301835204682092,-0.5198063117849411,0.217971107102849,0.010100242225404954,0.04633752775609469
2,1.0,0.5,1.07,1.0,0.1,10000,100,-0.2929054787321153,-0.5142234350892463,0.22131795635713108,0.010571336627888454,0.04776538154378197
2,1.0,0.5,1.08,1.0,0.1,10000,100,-0.2942911779871338,-0.510734372783509,0.21644319479637503,0.010095546515197744,0.046642937999022846
2,1.0,0.5,1.09,1.0,0.1,10000,100,-0.28726114384115337,-0.5159344828463077,0.22867333900515452,0.00927326081254899,0.040552435421166266
2,1.0,0.5,1.1,1.0,0.1,10000,100,-0.2909564354165992,-0.49435344742471443,0.20339701200811514,0.00922472967678931,0.04535331952871196
2,1.0,0.5,1.11,1.0,0.1,10000,100,-0.3027951993618636,-0.501509923674265,0.19871472431240136,0.011948399244605083,0.0601284041026617
2,1.0,0.5,1.12,1.0,0.1,10000,100,-0.28087163939522425,-0.5066871854152586,0.2258155460200345,0.010459438376633039,0.04631850446516676
2,1.0,0.5,1.1300000000000001,1.0,0.1,10000,100,-0.29763666102474723,-0.504266486193277,0.20662982516852962,0.010729610772632752,0.05192672821496877
2,1.0,0.5,1.1400000000000001,1.0,0.1,10000,100,-0.29449492571580704,-0.5013574878076584,0.20686256209185147,0.009919126477886541,0.04795032207655938
2,1.0,0.5,1.1500000000000001,1.0,0.1,10000,100,-0.29175795608446153,-0.49978681828233235,0.20802886219787084,0.010310796609154965,0.04956425997921213
2,1.0,0.5,1.16,1.0,0.1,10000,100,-0.3019830293420739,-0.511070324522263,0.2090872951801892,0.009728069022573733,0.046526351657044426
2,1.0,0.5,1.17,1.0,0.1,10000,100,-0.29905900229504045,-0.5120238873769408,0.2129648850819003,0.009973208664846094,0.04683029627635879
2,1.0,0.5,1.18,1.0,0.1,10000,100,-0.28687142597493975,-0.5010306071890689,0.21415918121412914,0.008503958639264328,0.03970858774792178
2,1.0,0.5,1.19,1.0,0.1,10000,100,-0.2949910981059661,-0.5022127548983955,0.2072216567924294,0.009753694121786016,0.04706889363188585
2,1.0,0.5,1.2,1.0,0.1,10000,100,-0.30385344863792907,-0.5017930881354068,0.19793963949747762,0.010007346819490974,0.05055756818036692
2,1.0,0.5,1.21,1.0,0.1,10000,100,-0.30818202437043607,-0.5058524925914272,0.19767046822099096,0.009630248445112769,0.04871870103705312
2,1.0,0.5,1.22,1.0,0.1,10000,100,-0.30239648329955376,-0.49854582689622606,0.19614934359667224,0.009626682288306153,0.04907833037718854
2,1.0,0.5,1.23,1.0,0.1,10000,100,-0.2969169112894478,-0.507698226802183,0.21078131551273516,0.010652989460574394,0.050540482844319064
2,1.0,0.5,1.24,1.0,0.1,10000,100,-0.3000120847282818,-0.502093549010112,0.20208146428183027,0.009558991799022039,0.047302664957389245
2,1.0,0.5,1.25,1.0,0.1,10000,100,-0.3086094084440929,-0.494932846273126,0.18632343782903313,0.010764007676128149,0.05777055104578416
2,1.0,0.5,1.26,1.0,0.1,10000,100,-0.31100310342901405,-0.5125105627022257,0.2015074592732117,0.009625323116872211,0.0477665846792392
2,1.0,0.5,1.27,1.0,0.1,10000,100,-0.2940368418291408,-0.5012361751259499,0.20719933329680892,0.010403863972705988,0.05021186027564413
2,1.0,0.5,1.28,1.0,0.1,10000,100,-0.3113485145355898,-0.49417946685321623,0.18283095231762636,0.010665042019276077,0.0583328035219553
2,1.0,0.5,1.29,1.0,0.1,10000,100,-0.30839477167268164,-0.5008759715479301,0.19248119987524842,0.009999338192312189,0.051949687547630595
2,1.0,0.5,1.3,1.0,0.1,10000,100,-0.31844090572576017,-0.5013236343665725,0.18288272864081237,0.010252014641138571,0.05605786132639054
2,1.0,0.5,1.31,1.0,0.1,10000,100,-0.3218750781328844,-0.5135546619774085,0.19167958384452408,0.010111215970981254,0.052750615209926084
2,1.0,0.5,1.32,1.0,0.1,10000,100,-0.3073898840918552,-0.5131226411892378,0.2057327570973827,0.010942212047735754,0.053186532869708765
2,1.0,0.5,1.33,1.0,0.1,10000,100,-0.31634874901494775,-0.5037660224374582,0.18741727342251036,0.011265005482801717,0.060106548756613684
2,1.0,0.5,1.34,1.0,0.1,10000,100,-0.3170406197759505,-0.5022706621698809,0.1852300423939304,0.009980600189442471,0.0538821891981034
2,1.0,0.5,1.35,1.0,0.1,10000,100,-0.3081525666142838,-0.5063124342370283,0.1981598676227445,0.010388977447956345,0.05242725266518049
2,1.0,0.5,1.36,1.0,0.1,10000,100,-0.3211246142197005,-0.5096603684746348,0.1885357542549343,0.011537290118936845,0.061194175951031285
2,1.0,0.5,1.37,1.0,0.1,10000,100,-0.31144383011538973,-0.49519118089306247,0.1837473507776728,0.010074664454130565,0.054828896370432686
2,1.0,0.5,1.3800000000000001,1.0,0.1,10000,100,-0.31249503655235944,-0.5118898097822473,0.19939477322988783,0.010716434995457668,0.05374481397815974
2,1.0,0.5,1.3900000000000001,1.0,0.1,10000,100,-0.3211337145742641,-0.49917889537590915,0.17804518080164514,0.011304957283261911,0.0634948794028659
2,1.0,0.5,1.4000000000000001,1.0,0.1,10000,100,-0.3076399065309328,-0.5139504648635586,0.2063105583326257,0.009425582292459534,0.04568637867414944
2,1.0,0.5,1.41,1.0,0.1,10000,100,-0.31065893375846326,-0.5112851667086358,0.20062623295017246,0.011069277399061038,0.05517362927215109
2,1.0,0.5,1.42,1.0,0.1,10000,100,-0.3190297991199004,-0.5073808101950207,0.18835101107512028,0.009752046589524064,0.05177591845065616
2,1.0,0.5,1.43,1.0,0.1,10000,100,-0.31575702038588044,-0.5132822736227536,0.19752525323687312,0.01084898991872159,0.054924571622806305
2,1.0,0.5,1.44,1.0,0.1,10000,100,-0.3249476293402658,-0.5024535425657789,0.17750591322551315,0.01047857873195029,0.05903227977897128
2,1.0,0.5,1.45,1.0,0.1,10000,100,-0.32403689395638197,-0.5189359064441494,0.1948990124877673,0.011951636614993587,0.06132220200830275
2,1.0,0.5,1.46,1.0,0.1,10000,100,-0.302532786726885,-0.4844572256161745,0.18192443888928939,0.010699403887386076,0.05881235062594986
2,1.0,0.5,1.47,1.0,0.1,10000,100,-0.31917692829933925,-0.5247299748691889,0.20555304656984968,0.010361420023821974,0.05040752349200051
2,1.0,0.5,1.48,1.0,0.1,10000,100,-0.3106736822497726,-0.5020012936226794,0.19132761137290671,0.010938912998598931,0.05717372897777135
2,1.0,0.5,1.49,1.0,0.1,10000,100,-0.33129241267888104,-0.5138854486476763,0.18259303596879534,0.009501962091006688,0.05203901693507384
3,1.0,0.5,0.01,1.0,0.1,10000,100,-0.4466366568609005,-0.4969277378669648,0.050291081006064345,0.0005588482534006668,0.011112273632242627
3,1.0,0.5,0.02,1.0,0.1,10000,100,-0.43662941958249124,-0.5218446095207372,0.08521518993824592,0.0010092084610074012,0.011843058282669537
3,1.0,0.5,0.03,1.0,0.1,10000,100,-0.39406011805874835,-0.5083954011088125,0.11433528305006427,0.0014262896233843167,0.012474623627422025
3,1.0,0.5,0.04,1.0,0.1,10000,100,-0.35705980865941744,-0.49255335822931173,0.13549354956989426,0.0018945945679275562,0.013982913385483572
3,1.0,0.5,0.05,1.0,0.1,10000,100,-0.3487328253673452,-0.51099134188261,0.16225851651526466,0.0019682011779128252,0.01213003311125222
3,1.0,0.5,0.06,1.0,0.1,10000,100,-0.3215740294651435,-0.49954615229289123,0.17797212282774777,0.002647650425019451,0.014876770490522316
3,1.0,0.5,0.07,1.0,0.1,10000,100,-0.3033146623090214,-0.5002692130059763,0.1969545506969549,0.0027592499575219798,0.014009577071247841
3,1.0,0.5,0.08,1.0,0.1,10000,100,-0.29719229284806176,-0.5109048371815501,0.21371254433348827,0.003215497463487319,0.015045899497924129
3,1.0,0.5,0.09,1.0,0.1,10000,100,-0.2635521560641045,-0.4834696230732188,0.21991746700911438,0.003304395121909818,0.015025614685589612
3,1.0,0.5,0.1,1.0,0.1,10000,100,-0.25901124696162164,-0.4909859010879434,0.23197465412632176,0.003507521971479415,0.01512028106988531
3,1.0,0.5,0.11,1.0,0.1,10000,100,-0.2518812370116171,-0.5009621954717586,0.2490809584601415,0.003991257559743886,0.016023936893524424
3,1.0,0.5,0.12,1.0,0.1,10000,100,-0.2495918758670845,-0.5057843971439604,0.25619252127687586,0.0040373052702443344,0.015758872468728636
3,1.0,0.5,0.13,1.0,0.1,10000,100,-0.24249064421711342,-0.5101439049343885,0.26765326071727524,0.004339124422773186,0.016211737571008505
3,1.0,0.5,0.14,1.0,0.1,10000,100,-0.2347334280938901,-0.5078424087744775,0.2731089806805873,0.0047179189397597,0.017274858292842112
3,1.0,0.5,0.15,1.0,0.1,10000,100,-0.23441112053990304,-0.5159147744620977,0.2815036539221945,0.0043709503190885925,0.015527153051791968
3,1.0,0.5,0.16,1.0,0.1,10000,100,-0.21297271625213401,-0.4991104527484278,0.2861377364962938,0.005326920939563483,0.018616631992657423
3,1.0,0.5,0.17,1.0,0.1,10000,100,-0.20815334210272998,-0.5020570235027504,0.29390368140002043,0.005441529129990137,0.01851466815274046
3,1.0,0.5,0.18,1.0,0.1,10000,100,-0.21102696840027796,-0.5025786138340211,0.29155164543374323,0.005339490545535836,0.01831404702790218
3,1.0,0.5,0.19,1.0,0.1,10000,100,-0.20076356595307754,-0.4983329854578382,0.29756941950476057,0.005325654854521774,0.017897184675042095
3,1.0,0.5,0.2,1.0,0.1,10000,100,-0.2026791520660882,-0.5216921560326417,0.3190130039665536,0.005516878110416317,0.017293583778154466
3,1.0,0.5,0.21,1.0,0.1,10000,100,-0.20080160018651938,-0.5124318979059883,0.31163029771946893,0.005547163032126743,0.01780046122832487
3,1.0,0.5,0.22,1.0,0.1,10000,100,-0.18731937421785455,-0.4977147258407053,0.31039535162285087,0.00539801870573444,0.017390784615529162
3,1.0,0.5,0.23,1.0,0.1,10000,100,-0.19289925476425332,-0.5102471928522266,0.3173479380879733,0.006088832613550971,0.01918661469879493
3,1.0,0.5,0.24,1.0,0.1,10000,100,-0.19177867968809006,-0.5093642994776378,0.3175856197895478,0.00593242322207793,0.01867976020453674
3,1.0,0.5,0.25,1.0,0.1,10000,100,-0.1838256420556422,-0.5024881281515463,0.31866248609590403,0.006579435536533049,0.02064703510331905
3,1.0,0.5,0.26,1.0,0.1,10000,100,-0.1844915827825877,-0.502860463798597,0.3183688810160093,0.00672316632179789,0.021117536049196382
3,1.0,0.5,0.27,1.0,0.1,10000,100,-0.18986243276710743,-0.5088272710194294,0.3189648382523218,0.0058854419479677424,0.018451695115409485
3,1.0,0.5,0.28,1.0,0.1,10000,100,-0.18765361462562094,-0.5074618099270076,0.31980819530138677,0.006105848845668388,0.01909222132320357
3,1.0,0.5,0.29,1.0,0.1,10000,100,-0.17829450127289725,-0.5145442383142814,0.33624973704138417,0.00625551608423174,0.01860377985503625
3,1.0,0.5,0.3,1.0,0.1,10000,100,-0.17268008939943502,-0.5058307897658498,0.3331507003664148,0.006595763666348127,0.01979813837729831
3,1.0,0.5,0.31,1.0,0.1,10000,100,-0.17118220765197575,-0.5068885635448984,0.3357063558929226,0.005848514670960479,0.01742151903977037
3,1.0,0.5,0.32,1.0,0.1,10000,100,-0.17132292753297382,-0.5019313315676102,0.3306084040346363,0.005736555116744741,0.017351510266338386
3,1.0,0.5,0.33,1.0,0.1,10000,100,-0.16894563463172807,-0.500174345138385,0.3312287105066569,0.00775584140680235,0.023415365760228915
3,1.0,0.5,0.34,1.0,0.1,10000,100,-0.17931630751326755,-0.5242230563822158,0.3449067488689482,0.006729873885432022,0.01951215482880889
3,1.0,0.5,0.35000000000000003,1.0,0.1,10000,100,-0.16440683197047662,-0.5023446009375379,0.3379377689670612,0.006537392249222567,0.019344958893481264
3,1.0,0.5,0.36,1.0,0.1,10000,100,-0.1591161777950725,-0.5068350175602473,0.3477188397651748,0.007234937165176455,0.02080685984706043
